"Species","GeneID","GeneName","Elements","Citation(s) - DOI only","Closest species orthologs","Tissue","Comments","Primary/Inferred","Inferred from?","A.thaliana orthologs","M.truncatula orthologs","O.sativa orthologs","T.aestivumearly-release orthologs","Z.mays orthologs","G.max orthologs","S.bicolor orthologs","S.viridisearly-release orthologs","S.italica orthologs"
"O.sativa","Os05g0551000","OsHRZ2","Fe","10.1038/ncomms3791",NA,"Shoots, seeds",NA,"Primary","NA","","","Os05g0551000","","","","","",""
"O.sativa","Os06g0143700","SPDT","P","10.1038/nature20610",NA,"Seed",NA,"Primary","NA","","","Os06g0143700","","","","","",""
"O.sativa","Os07g0257200","NRAMP5","Fe,Mn,Cd","10.1105/tpc.112.096925",NA,"Leaf",NA,"Primary","NA","","","Os07g0257200","","","","","",""
"O.sativa","LOC_Os04g48930",NA,"Fe",NA,NA,NA,NA,"Inferred","AT1G01580","AT1G01580,AT1G01590,AT1G23020,AT5G23980,AT5G23990","Medtr1g100130,Medtr1g100150,Medtr8g028780,Medtr8g028795,Medtr8g031070","LOC_Os04g48930","Traes_2BL_E11AA2D03","","Glyma.07G067700,Glyma.10G231600,Glyma.10G231700,Glyma.16G033800,Glyma.18G235900","","",""
"O.sativa","LOC_Os02g45344",NA,"P",NA,NA,NA,NA,"Inferred","AT1G12640","AT1G12640,AT1G63050","Medtr4g102750","LOC_Os02g45344","Traes_6AL_75BA4C59A,Traes_6DL_4E31B8DE8","GRMZM2G481755","Glyma.05G049500,Glyma.17G131500","Sobic.004G283600","Sevir.1G275100","Seita.1G270400"
"O.sativa","LOC_Os06g50840",NA,"Fe,Zn,Co,Mn",NA,NA,NA,NA,"Inferred","AT1G20110","AT1G20110","Medtr3g114080","LOC_Os06g50840","","","Glyma.04G023100,Glyma.06G023000","Sobic.010G269100","Sevir.4G295200","Seita.4G283000"
"O.sativa","LOC_Os07g38580",NA,"Fe,Zn,Co,Mn",NA,NA,NA,NA,"Inferred","AT1G20110","AT1G20110","Medtr3g114080","LOC_Os07g38580","Traes_2BS_CCA9B58A3","GRMZM2G061156","","Sobic.002G348600","Sevir.2G374000","Seita.2G363000"
"O.sativa","LOC_Os08g23440",NA,"Ca,K,Na,S",NA,NA,NA,NA,"Inferred","AT1G30450","AT1G30450","Medtr2g048510","LOC_Os08g23440","Traes_5AL_21B739F34,Traes_5BL_0992ADD0A,Traes_5DL_7953B077C","GRMZM2G113276","Glyma.09G085300,Glyma.15G193400","Sobic.009G105900","Sevir.3G283200","Seita.3G275800"
"O.sativa","LOC_Os02g48570",NA,"K,NO3-",NA,NA,NA,NA,"Inferred","AT1G32450","AT1G32450,AT4G21680","Medtr1g116930,Medtr4g098800,Medtr5g014150,Medtr7g005930,Medtr7g010820,Medtr7g013270","LOC_Os02g48570","","GRMZM2G061303","Glyma.08G361300,Glyma.10G296600,Glyma.18G300400,Glyma.20G247400","Sobic.004G260500","Sevir.1G301800","Seita.1G296400"
"O.sativa","LOC_Os01g65410",NA,"S,Se",NA,NA,NA,NA,"Inferred","AT1G36370","AT1G22020,AT1G36370","Medtr2g006570","LOC_Os01g65410","Traes_3AL_4020ECFB3,Traes_3B_AEE1A6778","GRMZM2G452630","Glyma.08G187800,Glyma.12G170300","Sobic.003G373600","Sevir.5G404100","Seita.5G398800"
"O.sativa","LOC_Os05g35440",NA,"S,Se",NA,NA,NA,NA,"Inferred","AT1G36370","AT1G22020,AT1G36370","Medtr2g006570","LOC_Os05g35440","Traes_3AL_4020ECFB3,Traes_3B_AEE1A6778","","Glyma.08G187800,Glyma.12G170300","","",""
"O.sativa","LOC_Os03g19420",NA,"Fe,Cd,Co,Mo",NA,NA,NA,NA,"Inferred","AT1G56430","AT1G09240,AT1G56430,AT5G04950,AT5G56080","Medtr1g084050,Medtr2g034240,Medtr7g112130","LOC_Os03g19420","Traes_2AS_F55243E0C,Traes_2BS_98815CE06,Traes_4BL_BB0FC3BD3,Traes_4DL_4E10A6DFB,Traes_4DL_AF0869DDB,Traes_6AS_5D0B8CF891,Traes_6DL_1470C4162","AC233955.1_FG003,GRMZM2G030036,GRMZM2G034956,GRMZM2G124785,GRMZM2G312481,GRMZM2G385200,GRMZM2G704488","Glyma.03G231200,Glyma.09G036400,Glyma.19G228400","Sobic.001G395900","Sevir.9G044800","Seita.9G429600"
"O.sativa","LOC_Os03g19427",NA,"Fe,Cd,Co,Mo",NA,NA,NA,NA,"Inferred","AT1G56430","AT1G09240,AT1G56430,AT5G04950,AT5G56080","Medtr1g084050,Medtr2g034240,Medtr7g112130","LOC_Os03g19427","Traes_2AS_F55243E0C,Traes_2BS_98815CE06,Traes_4BL_BB0FC3BD3,Traes_4DL_4E10A6DFB,Traes_4DL_AF0869DDB,Traes_6AS_5D0B8CF891,Traes_6DL_1470C4162","AC233955.1_FG003,GRMZM2G030036,GRMZM2G034956,GRMZM2G124785,GRMZM2G312481,GRMZM2G385200,GRMZM2G704488","Glyma.03G231200,Glyma.09G036400,Glyma.19G228400","Sobic.001G395900","Sevir.9G044800","Seita.9G429600"
"O.sativa","LOC_Os07g48980",NA,"Fe,Cd,Co,Mo",NA,NA,NA,NA,"Inferred","AT1G56430","AT1G09240,AT1G56430,AT5G04950,AT5G56080","Medtr1g084050,Medtr2g034240,Medtr7g112130","LOC_Os07g48980","Traes_2BS_CB79BAFB1","GRMZM2G050108,GRMZM2G439195,GRMZM2G478568","Glyma.03G231200,Glyma.09G036400,Glyma.19G228400","Sobic.001G151400","Sevir.2G452700","Seita.2G440200"
"O.sativa","LOC_Os07g32570",NA,"S,Se",NA,NA,NA,NA,"Inferred","AT1G62180","AT1G62180,AT4G04610,AT4G21990","Medtr2g023540","LOC_Os07g32570","Traes_2BS_DDCEEE1DE","AC189750.4_FG004,GRMZM2G087254","Glyma.07G261500,Glyma.09G004400,Glyma.15G108700","Sobic.002G314300","Sevir.2G338800","Seita.2G327500"
"O.sativa","LOC_Os06g46310",NA,"Mn",NA,NA,NA,NA,"Inferred","AT1G80830","AT1G15960,AT1G80830","Medtr2g104990","LOC_Os06g46310","Traes_7AL_08B2A7BB2,Traes_7BL_CA6B7C9E6,Traes_7DL_26A2F4353","GRMZM2G069198","Glyma.07G023600,Glyma.08G218200,Glyma.13G369900,Glyma.15G003500","Sobic.010G227800","Sevir.4G276100","Seita.4G263200"
"O.sativa","LOC_Os03g22570",NA,"S",NA,NA,NA,NA,"Inferred","AT2G13540","AT2G13540","Medtr7g083840","LOC_Os03g22570","Traes_4BS_9831A28AE","GRMZM2G083689","Glyma.16G049600,Glyma.19G101600","Sobic.001G373800","Sevir.9G409800","Seita.9G406000"
"O.sativa","LOC_Os06g50310",NA,"Zn",NA,NA,NA,NA,"Inferred","AT2G16770,AT4G35040","AT2G16770,AT4G35040","Medtr4g073100","LOC_Os06g50310","Traes_5BS_FC54F9BEA,Traes_5DS_4F7973584","GRMZM2G000171,GRMZM2G055413","Glyma.11G108100,Glyma.12G033000","Sobic.010G267500","Sevir.4G293800,Sevir.9G058800","Seita.4G281600,Seita.9G059700"
"O.sativa","LOC_Os02g01220",NA,"As",NA,NA,NA,NA,"Inferred","AT2G21045","AT2G21045","Medtr2g017630,Medtr2g059890","LOC_Os02g01220","Traes_7BS_704A245EA,Traes_7DS_4777DB553","","Glyma.12G017900","","Sevir.1G001900","Seita.1G002000"
"O.sativa","LOC_Os12g39180",NA,"Fe,Mn,Zn",NA,NA,NA,NA,"Inferred","AT2G23150","AT1G47240,AT2G23150","Medtr3g102620,Medtr4g095075,Medtr5g016270","LOC_Os12g39180","Traes_5BS_DE1CD2DA4,Traes_5DS_8FAA08B51","GRMZM2G028036","Glyma.01G190700,Glyma.04G044000,Glyma.06G044200,Glyma.11G051500","Sobic.008G143700","Sevir.3G384700","Seita.3G367300"
"O.sativa","LOC_Os08g01120",NA,"Mo",NA,NA,NA,NA,"Inferred","AT2G25680,Medtr1g010270,Medtr3g464210","AT2G25680","Medtr1g010210,Medtr1g010270,Medtr3g108190,Medtr3g464210","LOC_Os08g01120","Traes_2AL_1855F06E3,Traes_2BL_9560982FA","GRMZM2G083156","Glyma.04G073000,Glyma.06G074100,Glyma.14G130000,Glyma.17G203000,Glyma.17G203200,Glyma.17G203500","Sobic.001G187300","Sevir.9G183400","Seita.9G184500"
"O.sativa","LOC_Os01g06250",NA,"Ca,Mn,Zn,Na,S,K,As,Se,Mo",NA,NA,NA,NA,"Inferred","AT2G28670","AT1G07730,AT2G28670","Medtr4g062470,Medtr4g062520","LOC_Os01g06250","","AC206350.3_FG005","Glyma.11G144000,Glyma.11G144200,Glyma.12G067400","Sobic.003G064800","Sevir.5G106900","Seita.5G110100"
"O.sativa","LOC_Os06g36450",NA,"Co",NA,NA,NA,NA,"Inferred","AT2G38460,AT5G03570","AT2G38460,AT5G03570","Medtr4g013240,Medtr4g013245","LOC_Os06g36450","Traes_4DL_A266BC7CA,Traes_7AL_A7020E7CC,Traes_7DL_0A3BB7980","GRMZM2G148060","Glyma.01G128300,Glyma.03G042400","Sobic.010G168400","Sevir.4G281800","Seita.4G269800"
"O.sativa","LOC_Os01g62070",NA,"Mn",NA,NA,NA,NA,"Inferred","AT2G39450","AT2G39450","Medtr7g022890","LOC_Os01g62070","Traes_3B_8D1DAA8DE","GRMZM2G014454","Glyma.02G095400,Glyma.18G286100","Sobic.003G349200","Sevir.5G379500","Seita.5G374300"
"O.sativa","LOC_Os05g03780",NA,"Zn",NA,NA,NA,NA,"Inferred","AT2G46800","AT2G46800","Medtr2g036390,Medtr8g024240","LOC_Os05g03780","Traes_1AS_520F23BD4,Traes_1BS_7F56C8B50,Traes_1DS_A22F0D613","GRMZM2G036908,GRMZM2G477741","Glyma.07G049200,Glyma.16G017800","Sobic.009G029500","Sevir.3G050000","Seita.3G049900"
"O.sativa","LOC_Os02g47350",NA,"Na,K,Rb,Mg,Ca,Fe,Mo",NA,NA,NA,NA,"Inferred","AT3G06060","AT3G06060,AT5G19200","Medtr2g022600,Medtr3g098750","LOC_Os02g47350","Traes_6AL_5B7EC197B","GRMZM2G147701,GRMZM2G167431","Glyma.13G207200,Glyma.15G105400","Sobic.004G269700","Sevir.1G292400","Seita.1G287300"
"O.sativa","LOC_Os04g58470",NA,"Na,Fe,Zn,Mn,Mo",NA,NA,NA,NA,"Inferred","AT3G15380","AT3G15380","Medtr2g079490,Medtr8g059125","LOC_Os04g58470","Traes_2AL_533B673F0,Traes_2BL_3DDB1826B,Traes_2DL_DCE370754","GRMZM2G051917","Glyma.06G246600,Glyma.12G150800,Glyma.12G223200,Glyma.13G278300","Sobic.006G270400","Sevir.3G014100","Seita.3G012800"
"O.sativa","LOC_Os04g58504",NA,"Na,Fe,Zn,Mn,Mo",NA,NA,NA,NA,"Inferred","AT3G15380","AT3G15380","Medtr2g079490,Medtr8g059125","LOC_Os04g58504","Traes_2AL_533B673F0,Traes_2BL_3DDB1826B,Traes_2DL_DCE370754","GRMZM2G051917","Glyma.06G246600,Glyma.12G150800,Glyma.12G223200,Glyma.13G278300","Sobic.006G270400","Sevir.3G014100","Seita.3G012800"
"O.sativa","LOC_Os01g49470",NA,"Fe,Zn,Mn",NA,NA,NA,NA,"Inferred","AT3G18290","AT3G18290","Medtr6g083900,Medtr8g104410","LOC_Os01g49470","Traes_3AL_667B9174E,Traes_3B_38BD6A407,Traes_3DL_7AF5E2768","GRMZM2G175661,GRMZM2G312712","Glyma.05G237500,Glyma.07G093700,Glyma.08G044700,Glyma.09G182600","Sobic.003G262200","Sevir.5G279700","Seita.5G276900"
"O.sativa","LOC_Os03g53230",NA,"S",NA,NA,NA,NA,"Inferred","AT3G22890","AT3G22890,AT4G14680,AT5G43780","Medtr1g102550","LOC_Os03g53230","Traes_5BL_5CED2C911,Traes_5DL_BCEFD69DA","GRMZM2G051270,GRMZM2G149952","Glyma.10G242600,Glyma.20G151500","Sobic.001G094300","Sevir.9G095300","Seita.9G096900"
"O.sativa","LOC_Os03g26210",NA,"Fe,Zn,Mn,Co",NA,NA,NA,NA,"Inferred","AT3G47640","AT3G47640","Medtr4g108360","LOC_Os03g26210","Traes_2AS_9AEA9BDEA,Traes_2BS_8A40B568C,Traes_2DS_FE62DB7F5","GRMZM2G350312","Glyma.05G027600,Glyma.17G098900","Sobic.001G355600","Sevir.9G389000","Seita.9G384500"
"O.sativa","LOC_Os07g43530",NA,"Fe,Zn,Mn,Co",NA,NA,NA,NA,"Inferred","AT3G47640","AT3G47640","Medtr4g108360","LOC_Os07g43530","Traes_2AS_C4568AE60,Traes_2DS_1FE8E9DE9","GRMZM2G017145","Glyma.05G027600,Glyma.17G098900","Sobic.002G385300","","Seita.2G400400"
"O.sativa","LOC_Os11g38870",NA,"Fe,Zn,Mn,Co",NA,NA,NA,NA,"Inferred","AT3G47640","AT3G47640","","LOC_Os11g38870","Traes_4AL_233C180CE,Traes_4BS_E01AAE6DE,Traes_4DS_51AD22B85","GRMZM2G133675","","Sobic.005G177800","Sevir.8G189400","Seita.8G180600"
"O.sativa","LOC_Os03g48310",NA,"Na",NA,NA,NA,NA,"Inferred","AT3G47950","AT3G47950,AT5G62670","Medtr4g107500","LOC_Os03g48310","","","Glyma.04G174800,Glyma.05G030700,Glyma.06G189900,Glyma.17G096100","","",""
"O.sativa","LOC_Os12g44150",NA,"Na",NA,NA,NA,NA,"Inferred","AT3G47950","AT3G47950,AT5G62670","Medtr4g107500","LOC_Os12g44150","Traes_5AS_FDCDBC783,Traes_5BS_7DDBE5B89,Traes_5DS_DECAA37DD","GRMZM2G035520","Glyma.04G174800,Glyma.05G030700,Glyma.06G189900,Glyma.17G096100","Sobic.008G190500","Sevir.3G424800","Seita.3G406700"
"O.sativa","LOC_Os02g17780",NA,"Fe",NA,NA,NA,NA,"Inferred","AT4G02780","AT4G02780","Medtr7g011663,Medtr7g011770,Medtr7g094970","LOC_Os02g17780","Traes_1BS_8A9B3CE82,Traes_1DS_CD37D3A95,Traes_7DL_02E7F7D6A,Traes_7DL_211D5CA44","GRMZM2G081554","Glyma.03G154400,Glyma.03G154700,Glyma.19G157000","Sobic.001G248600","Sevir.9G265300","Seita.9G262400"
"O.sativa","LOC_Os02g07830",NA,"Na",NA,NA,NA,NA,"Inferred","AT4G10310","AT4G10310","Medtr6g092820,Medtr6g092840,Medtr6g092940","LOC_Os02g07830","Traes_6DS_FC4429EB8","","Glyma.01G002300,Glyma.06G271600,Glyma.07G130100,Glyma.12G133400","Sobic.004G059800","Sevir.1G067600","Seita.1G068700"
"O.sativa","LOC_Os04g51820",NA,"Na",NA,NA,NA,NA,"Inferred","AT4G10310","AT4G10310","","LOC_Os04g51820","Traes_2BL_A34360A6C,Traes_2DL_0753011C3","","","","Sevir.7G241900","Seita.7G230400"
"O.sativa","LOC_Os03g54000",NA,"Fe,Cd",NA,NA,NA,NA,"Inferred","AT4G16370","AT4G16370","Medtr4g133968","LOC_Os03g54000","Traes_5BL_1FB170E61","GRMZM2G421491","Glyma.07G267800,Glyma.17G006100","Sobic.001G087700","Sevir.9G088600","Seita.9G090100"
"O.sativa","LOC_Os03g46470",NA,"Fe,Mn,Co,Cd,Zn",NA,NA,NA,NA,"Inferred","AT4G19690","AT1G31260,AT4G19690","Medtr8g105030","LOC_Os03g46470","Traes_4AL_9D79BE8FB,Traes_4AL_9F6B106F3,Traes_4BS_6527BBD54,Traes_4DS_F565A7C50","GRMZM2G118821","Glyma.02G126000","Sobic.001G142900,Sobic.001G156800","Sevir.9G144700","Seita.9G146100"
"O.sativa","LOC_Os03g55100",NA,"Ca,Mg",NA,NA,NA,NA,"Inferred","AT5G15410","AT5G15410","Medtr7g012260","LOC_Os03g55100","Traes_5BL_F6419E9D0","GRMZM2G074317,GRMZM5G858887","Glyma.08G241600,Glyma.18G263900","Sobic.001G083800","Sevir.9G083800","Seita.9G085500"
"O.sativa","LOC_Os05g33810",NA,"Cu",NA,NA,NA,NA,"Inferred","AT5G18830","AT5G18830","Medtr2g020620","LOC_Os05g33810","Traes_1AL_C921492AA,Traes_1BL_8709BB152,Traes_1DL_93BCED372","GRMZM2G109354","Glyma.13G213400,Glyma.15G099400","Sobic.009G135000","Sevir.3G251900","Seita.3G246000"
"O.sativa","LOC_Os06g40370",NA,"Na",NA,NA,NA,NA,"Inferred","AT5G35410","AT5G35410","Medtr4g114670","LOC_Os06g40370","Traes_7DL_85630E21D","GRMZM2G137569,GRMZM2G171507","Glyma.13G166100,Glyma.17G113700","Sobic.010G186300","Sevir.4G231900","Seita.4G221700"
"O.sativa","LOC_Os06g33570",NA,"Pb",NA,NA,NA,NA,"Inferred","AT5G53130","AT5G53130","Medtr1g028370,Medtr3g091080,Medtr7g117310","LOC_Os06g33570","Traes_7AL_73C8ED75D,Traes_7DL_EF8A95CB3","GRMZM2G148118","Glyma.04G237400,Glyma.06G126600,Glyma.14G161600","Sobic.010G153700","Sevir.4G136300","Seita.4G168400"
"O.sativa","LOC_Os08g15020",NA,"Li,B,Na,Mg,K,Ca,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Mo,Cd",NA,NA,NA,NA,"Inferred","AT5G57620","AT5G57620","Medtr4g128670","LOC_Os08g15020","Traes_1AL_50CECDF43,Traes_1BL_02507996C","GRMZM2G011422","Glyma.13G094400,Glyma.17G065800","Sobic.007G092300","Sevir.6G105000","Seita.6G097100"
"O.sativa","LOC_Os01g68970",NA,"K",NA,NA,NA,NA,"Inferred","AT5G64930","AT5G64930","Medtr3g094760","LOC_Os01g68970","Traes_3AL_2600CE5A9,Traes_3DL_738EEB08B","GRMZM2G032447","Glyma.06G145800","Sobic.003G402900","Sevir.5G434600","Seita.5G428700"
